Page URL,Page type,Primary intent,Priority,Search volume,Has OG image,OG image path,Has Twitter image,Hero image path,Hero decorative,Hero alt text,Fix applied,Remaining recommendation
https://ultratextgen.com/fr/imprimables/alphabet-cursif/,localized,localized,Medium,,yes,/assets/og/fr-imprimables-alphabet-cursif.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/imprimables/alphabet-espagnol/,localized,localized,Medium,,yes,/assets/og/fr-imprimables-alphabet-espagnol.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/imprimables/coloriage-alphabet/,localized,localized,Medium,,yes,/assets/og/fr-imprimables-coloriage-alphabet.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/imprimables/,localized,localized,Medium,,yes,/assets/og/fr-imprimables.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/imprimables/lettres-bulles/,localized,localized,Medium,,yes,/assets/og/fr-imprimables-lettres-bulles.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/imprimables/prenom-a-tracer/,localized,localized,Medium,,yes,/assets/og/fr-imprimables-prenom-a-tracer.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/,localized,localized,Medium,,yes,/assets/og/fr.png,yes,/assets/hero/fr.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/alphabet-grec/,localized,localized,Medium,,yes,/assets/og/fr-library-alphabet-grec.png,yes,/assets/hero/fr-library-alphabet-grec.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/cat-kaomoji/,localized,localized,Medium,,yes,/assets/og/fr-library-cat-kaomoji.png,yes,/assets/hero/fr-library-cat-kaomoji.svg,yes,,OG present; hero set decorative,
https://ultratextgen.com/fr/library/codes-alt/,localized,localized,Medium,,yes,/assets/og/fr-library-codes-alt.png,yes,/assets/hero/fr-library-codes-alt.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/cute-kaomoji/,localized,localized,Medium,,yes,/assets/og/fr-library-cute-kaomoji.png,yes,/assets/hero/fr-library-cute-kaomoji.svg,yes,,OG present; hero set decorative,
https://ultratextgen.com/fr/library/,localized,localized,Medium,,yes,/assets/og/fr-library.png,yes,/assets/hero/fr-library.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/kaomoji/,localized,localized,Medium,,yes,/assets/og/fr-library-kaomoji.png,yes,/assets/hero/fr-library-kaomoji.svg,yes,,OG present; hero set decorative,
https://ultratextgen.com/fr/library/love-kaomoji/,localized,localized,Medium,,yes,/assets/og/fr-library-love-kaomoji.png,yes,/assets/hero/fr-library-love-kaomoji.svg,yes,,OG present; hero set decorative,
https://ultratextgen.com/fr/library/symboles-coeur/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-coeur.png,yes,/assets/hero/fr-library-symboles-coeur.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-coquette/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-coquette.png,yes,/assets/hero/fr-library-symboles-coquette.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-cottagecore/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-cottagecore.png,yes,/assets/hero/fr-library-symboles-cottagecore.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-discord/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-discord.png,yes,/assets/hero/fr-library-symboles-discord.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-dreamcore-weirdcore/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-dreamcore-weirdcore.png,yes,/assets/hero/fr-library-symboles-dreamcore-weirdcore.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-etoiles/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-etoiles.png,yes,/assets/hero/fr-library-symboles-etoiles.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-facebook/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-facebook.png,yes,/assets/hero/fr-library-symboles-facebook.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-fairycore/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-fairycore.png,yes,/assets/hero/fr-library-symboles-fairycore.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-fleches/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-fleches.png,yes,/assets/hero/fr-library-symboles-fleches.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-fleurs/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-fleurs.png,yes,/assets/hero/fr-library-symboles-fleurs.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-fortnite/,localized,localized,Medium,,yes,/assets/og/library-fortnite-symbols.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/library/symboles-goth-grunge/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-goth-grunge.png,yes,/assets/hero/fr-library-symboles-goth-grunge.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-kawaii-cute/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-kawaii-cute.png,yes,/assets/hero/fr-library-symboles-kawaii-cute.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-puces/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-puces.png,yes,/assets/hero/fr-library-symboles-puces.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-roblox/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-roblox.png,yes,/assets/hero/fr-library-symboles-roblox.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-therian/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-therian.png,yes,/assets/hero/fr-library-symboles-therian.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-witchy-occult/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-witchy-occult.png,yes,/assets/hero/fr-library-symboles-witchy-occult.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles-y2k/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles-y2k.png,yes,/assets/hero/fr-library-symboles-y2k.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/library/symboles/,localized,localized,Medium,,yes,/assets/og/fr-library-symboles.png,yes,/assets/hero/fr-library-symboles.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/majuscules-et-minuscules/,localized,localized,Medium,,yes,/assets/og/fr-majuscules-et-minuscules.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/fr/petite-ecriture/,localized,localized,Medium,,yes,/assets/og/fr-petite-ecriture.png,yes,/assets/hero/fr-petite-ecriture.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/police-d-ecriture/,localized,localized,Medium,,yes,/assets/og/fr-police-d-ecriture.png,yes,/assets/hero/fr-police-d-ecriture.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/police-discord/,localized,localized,Medium,,yes,/assets/og/fr-police-discord.png,yes,/assets/hero/fr-police-discord.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/police-instagram/,localized,localized,Medium,,yes,/assets/og/fr-police-instagram.png,yes,/assets/hero/fr-police-instagram.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/police-linkedin/,localized,localized,Medium,,yes,/assets/og/fr-police-linkedin.png,yes,/assets/hero/fr-police-linkedin.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/police-snapchat/,localized,localized,Medium,,yes,/assets/og/fr-police-snapchat.png,yes,/assets/hero/fr-police-snapchat.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/police-tiktok/,localized,localized,Medium,,yes,/assets/og/fr-police-tiktok.png,yes,/assets/hero/fr-police-tiktok.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/pseudo-style/,localized,localized,Medium,,yes,/assets/og/fr-pseudo-style.png,yes,/assets/hero/fr-pseudo-style.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/symbol/barre-verticale/,localized,localized,Medium,,yes,/assets/og/fr-symbol-barre-verticale.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/caractere-invisible/,localized,localized,Medium,,yes,/assets/og/fr-symbol-caractere-invisible.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/croix-orthodoxe/,localized,localized,Medium,,yes,/assets/og/fr-symbol-croix-orthodoxe.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/etoile-de-david/,localized,localized,Medium,,yes,/assets/og/fr-symbol-etoile-de-david.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/,localized,localized,Medium,,yes,/assets/og/fr-symbol.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/point-interrogation-inverse/,localized,localized,Medium,,yes,/assets/og/fr-symbol-point-interrogation-inverse.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-alpha/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-alpha.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-anarchie/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-anarchie.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-ankh/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-ankh.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-arobase/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-arobase.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-autisme/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-autisme.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-balance/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-balance.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-belier/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-belier.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-bitcoin/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-bitcoin.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-cancer/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-cancer.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-capricorne/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-capricorne.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-carre-cube/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-carre-cube.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-celsius/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-celsius.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-cent/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-cent.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-coche/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-coche.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-coeur/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-coeur.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-colere/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-colere.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-congruent/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-congruent.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-copyright/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-copyright.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-croix/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-croix.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-danger-biologique/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-danger-biologique.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-degre/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-degre.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-delta/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-delta.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-diametre/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-diametre.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-different/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-different.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-division/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-division.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-dollar/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-dollar.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-esperluette/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-esperluette.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-etoile/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-etoile.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-euro/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-euro.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-fahrenheit/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-fahrenheit.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-fleche-bas/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-fleche-bas.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-fleche-droite/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-fleche-droite.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-fleche-gauche/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-fleche-gauche.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-fleche-haut/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-fleche-haut.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-fleur-de-lys/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-fleur-de-lys.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-gemeaux/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-gemeaux.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-guillemet/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-guillemet.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-hamsa/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-hamsa.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-handicap/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-handicap.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-inferieur-superieur/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-inferieur-superieur.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-infini/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-infini.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-khanda/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-khanda.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-lilith/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-lilith.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-lion/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-lion.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-livre-sterling/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-livre-sterling.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-marque-deposee/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-marque-deposee.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-micro/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-micro.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-multiplication/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-multiplication.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-ohm/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-ohm.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-om/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-om.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-omega/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-omega.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-paix/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-paix.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-paragraphe/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-paragraphe.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-pentagramme/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-pentagramme.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-pi/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-pi.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-pied-de-mouche/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-pied-de-mouche.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-plus-ou-moins/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-plus-ou-moins.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-poissons/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-poissons.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-racine-carree/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-racine-carree.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-recyclage/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-recyclage.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-roupie/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-roupie.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-sagittaire/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-sagittaire.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-scorpion/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-scorpion.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-sigma/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-sigma.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-stop/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-stop.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-taureau/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-taureau.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-verseau/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-verseau.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-vierge/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-vierge.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-won/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-won.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-yen/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-yen.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/symbole-yin-yang/,localized,localized,Medium,,yes,/assets/og/fr-symbol-symbole-yin-yang.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/symbol/tiret-cadratin/,localized,localized,Medium,,yes,/assets/og/fr-symbol-tiret-cadratin.png,yes,,n/a,,OG present,
https://ultratextgen.com/fr/texte-courbe/,localized,localized,Medium,,yes,/assets/og/fr-texte-courbe.png,yes,/assets/hero/fr-texte-courbe.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/texte-en-gras/,localized,localized,Medium,,yes,/assets/og/fr-texte-en-gras.png,yes,/assets/hero/fr-texte-en-gras.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/texte-invisible/,localized,localized,Medium,,yes,/assets/og/fr-texte-invisible.png,yes,/assets/hero/fr-texte-invisible.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/ecriture-bio/,localized,localized,Medium,,yes,/assets/og/fr-usecase-ecriture-bio.png,yes,/assets/hero/fr-usecase-ecriture-bio.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/ecriture-tatouage/,localized,localized,Medium,,yes,/assets/og/fr-usecase-ecriture-tatouage.png,yes,/assets/hero/fr-usecase-ecriture-tatouage.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/guilde-free-fire/,localized,localized,Medium,,yes,/assets/og/fr-usecase-guilde-free-fire.png,yes,/assets/hero/fr-usecase-guilde-free-fire.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/,localized,localized,Medium,,yes,/assets/og/fr-usecase.png,yes,/assets/hero/fr-usecase.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/pseudo-fortnite/,localized,localized,Medium,,yes,/assets/og/fr-usecase-pseudo-fortnite.png,yes,/assets/hero/fr-usecase-pseudo-fortnite.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/pseudo-free-fire/,localized,localized,Medium,,yes,/assets/og/fr-usecase-pseudo-free-fire.png,yes,/assets/hero/fr-usecase-pseudo-free-fire.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/traducteur-emoji/,localized,localized,Medium,,yes,/assets/og/fr-usecase-traducteur-emoji.png,yes,/assets/hero/fr-usecase-traducteur-emoji.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/vertical-text/,localized,localized,Medium,,yes,/assets/og/fr-usecase-vertical-text.png,yes,/assets/hero/fr-usecase-vertical-text.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/fr/usecase/zalgo-text/,localized,localized,Medium,,yes,/assets/og/fr-usecase-zalgo-text.png,yes,/assets/hero/fr-usecase-zalgo-text.svg,yes,,OG triple completed; hero set decorative,
https://ultratextgen.com/guide/bio-formatting-without-spam/,guide,guide,Medium,,yes,/guide/assets/og/bio-formatting-without-spam.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/boxes-vs-mojibake-vs-question-marks/,guide,guide,Medium,,yes,/guide/assets/og/boxes-vs-mojibake-vs-question-marks.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/branding-with-fonts-for-social-media/,guide,guide,Medium,,yes,/guide/assets/og/branding-with-fonts-for-social-media.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/comments-that-stand-out/,guide,guide,Medium,,yes,/guide/assets/og/comments-that-stand-out.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/discord-colored-text-guide/,guide,guide,Medium,,yes,/guide/assets/og/discord-colored-text-guide.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/discord-safe-name-styling/,guide,guide,Medium,,yes,/guide/assets/og/discord-safe-name-styling.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/discord-text-formatting-explained/,guide,guide,Medium,,yes,/guide/assets/og/discord-text-formatting-explained.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/discord-where-fonts-work/,guide,guide,Medium,,yes,/guide/assets/og/discord-where-fonts-work.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/dividers-separators-guide/,guide,guide,Medium,,yes,/guide/assets/og/dividers-separators-guide.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/emoticon-vs-emoji-vs-kaomoji/,guide,guide,Medium,,yes,/guide/assets/og/emoticon-vs-emoji-vs-kaomoji.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/fancy-fonts-accessibility-guide/,guide,guide,Medium,,yes,/guide/assets/og/fancy-fonts-accessibility-guide.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/fancy-fonts-and-accents/,guide,guide,Medium,,yes,/guide/assets/og/fancy-fonts-and-accents.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/font-personality-and-brand/,guide,guide,Medium,,yes,/guide/assets/og/font-personality-and-brand.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/fonts-and-search-visibility/,guide,guide,Medium,,yes,/guide/assets/og/fonts-and-search-visibility.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/game-username-allowed-symbols/,guide,guide,Medium,,yes,/guide/assets/og/game-username-allowed-symbols.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/how-unicode-fonts-work/,guide,guide,Medium,,yes,/guide/assets/og/how-unicode-fonts-work.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/,guide,guide,Medium,,yes,/guide/assets/og/index.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/instagram-bio-line-breaks/,guide,guide,Medium,,yes,/guide/assets/og/instagram-bio-line-breaks.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/instagram-font-ideas/,guide,guide,Medium,,yes,/assets/og/fancy-text-generator-preview.png,yes,,n/a,,OG triple completed,Consider page-specific OG card
https://ultratextgen.com/guide/instagram-fonts-shadowban-myth/,guide,guide,Medium,,yes,/guide/assets/og/instagram-fonts-shadowban-myth.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/linkedin-bold-text-reach/,guide,guide,Medium,,yes,/guide/assets/og/linkedin-bold-text-reach.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/linkedin-comment-styling/,guide,guide,Medium,,yes,/guide/assets/og/linkedin-comment-styling.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/linkedin-comments-guide/,guide,guide,Medium,,yes,/guide/assets/og/linkedin-comments-guide.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/linkedin-fonts-recruiters-ats/,guide,guide,Medium,,yes,/guide/assets/og/linkedin-fonts-recruiters-ats.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/personal-branding-through-typography/,guide,guide,Medium,,yes,/guide/assets/og/personal-branding-through-typography.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/stop-the-scroll-with-font-variation/,guide,guide,Medium,,yes,/guide/assets/og/stop-the-scroll-with-font-variation.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/style-linkedin-hooks-to-stand-out/,guide,guide,Medium,,yes,/guide/assets/og/style-linkedin-hooks-to-stand-out.png,yes,,n/a,,OG triple completed,
https://ultratextgen.com/guide/the-rhetoric-of-fonts/,guide,guide,Medium,,yes,/guide/assets/og/the-rhetoric-of-fonts.png,yes,,n/a,,OG triple completed,
